game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,home_win,away_win
0,1,1,6,3,1,7,4,1,1,4,1,6,1,1,0.8951468245970492,0.8998445912127053,4,2,3.1,4.0,2.8,2.7,4,5
4,2,0,4,0,1,2,3,0,4,3,1,1,2,0,0.921073903621872,0.9190521642700892,10,52,3.8,3.2,2.8,2.8,7,6
0,4,1,3,2,0,2,6,1,3,1,1,3,6,1,0.914053086416478,0.9081482524185458,18,22,3.5,2.3,2.9,3.1,8,6
2,1,1,3,2,0,3,4,0,1,3,0,2,7,1,0.8903230619758272,0.907011399249088,20,15,3.3,3.6,3.9,3.7,5,5
2,1,1,3,4,0,1,3,1,2,3,0,4,3,0,0.9088864771546132,0.8928224342195872,6,8,3.4,2.4,3.2,2.9,6,5
4,7,1,3,4,1,4,8,0,1,2,1,4,1,0,0.9245280522551736,0.9081482524185458,16,22,3.7,3.4,3.0,3.1,6,6
2,3,0,5,7,0,3,4,0,3,5,1,3,4,0,0.9099988679880188,0.8919734576336432,19,16,3.1,4.1,3.7,3.4,2,6
2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,0.9267407162596396,0.8971128213174921,30,21,2.6,3.0,3.5,2.3,5,6
0,2,1,5,3,1,1,4,1,4,1,0,1,4,0,0.9148781842967992,0.9233955244739276,53,14,1.9,2.2,3.2,2.4,4,7
4,2,1,0,4,0,3,2,0,1,3,0,3,4,1,0.8985467268973558,0.8952684259619136,23,5,2.6,3.3,3.9,3.4,5,5
4,2,1,5,4,0,4,3,0,3,4,0,3,2,1,0.9194222514676146,0.9128444565350728,26,3,1.8,3.6,2.5,3.4,2,3
1,4,0,1,4,1,3,4,1,5,4,0,7,3,0,0.9049977673868052,0.8995217519137845,17,25,2.1,4.1,3.2,2.7,1,6
3,2,1,3,4,1,4,2,0,1,0,0,2,1,0,0.9004321423463889,0.8998445912127053,12,2,3.3,2.9,3.2,2.7,6,5
5,4,0,4,5,1,5,3,0,0,0,1,0,0,1,0.9176826791418838,0.9028989343640648,54,9,2.2,2.7,3.4,4.0,4,4
6,2,0,2,5,0,3,2,1,1,5,0,1,2,1,0.921073903621872,0.9174449120565183,10,20,3.8,3.2,3.4,3.5,7,5
3,2,0,1,0,1,2,5,0,3,2,0,6,2,1,0.9244224361260286,0.9121978399167026,24,28,2.2,2.8,3.4,2.9,4,5
5,2,0,0,2,0,1,5,0,3,2,1,5,1,1,0.8985467268973558,0.8992807343917413,23,30,2.2,3.1,2.9,2.7,5,6
3,5,0,6,3,0,3,0,1,3,4,0,1,3,0,0.9121303255927148,0.8998445912127053,5,2,4.1,2.8,3.0,2.5,6,5
3,0,0,2,5,1,2,3,0,5,6,0,4,1,1,0.9220901684856184,0.9017103035634496,29,17,3.6,3.8,2.3,4.0,6,2
2,3,1,3,2,1,3,0,0,2,5,0,2,6,0,0.9004321423463889,0.9149056804872464,12,6,3.3,2.9,3.4,2.0,6,6
4,3,0,4,2,1,3,2,0,0,3,1,2,5,0,0.9120808227094348,0.8995217519137845,8,25,3.3,2.5,3.0,2.9,6,5
4,3,0,1,2,0,2,1,1,4,6,0,3,6,0,0.9047999763088622,0.9075771873652578,14,1,3.3,2.7,3.0,2.6,7,5
2,1,0,1,5,1,4,3,0,2,5,0,2,1,1,0.9065058137340628,0.9174449120565183,7,20,3.0,2.9,3.0,3.2,6,5
2,3,1,4,1,1,3,4,0,2,4,0,1,2,0,0.8966483850887101,0.8992807343917413,22,30,2.9,3.0,3.0,2.8,6,6
3,4,1,0,3,0,1,0,1,2,1,0,1,5,0,0.914053086416478,0.9082023330292004,18,54,3.5,2.6,2.4,2.5,7,5
4,3,1,2,1,1,4,7,0,3,2,0,3,2,0,0.9148781842967992,0.9028989343640648,53,9,2.6,2.0,3.5,3.9,5,4
2,3,1,2,6,0,3,2,0,5,2,1,3,4,1,0.9244224361260286,0.906433261558742,24,4,2.4,3.2,2.7,4.4,3,3
5,6,1,0,4,0,2,3,0,2,3,1,2,5,0,0.914213212540548,0.9128444565350728,28,3,3.6,2.7,2.6,3.5,6,3
4,2,0,3,2,0,4,1,1,3,4,1,2,5,0,0.8907245641713366,0.8968041852337367,9,7,3.3,4.0,2.8,3.0,4,5
1,5,1,4,3,1,3,0,0,3,2,1,3,2,0,0.8985467268973558,0.8919734576336432,23,16,2.4,2.8,3.2,3.6,6,4
5,2,0,4,3,0,3,4,1,4,5,1,2,1,1,0.9212864695637804,0.9190521642700892,13,52,3.2,3.7,2.9,2.6,3,6
3,6,0,3,1,1,7,4,0,4,1,1,4,3,0,0.921073903621872,0.8995217519137845,10,25,3.6,3.0,3.1,3.0,7,5
